"slugTeam","match_up","dateGame","offrtg","defrtg","numberPeriod","slugOpp"
"ATL","ATL @ HOU",2021-03-16,"158.3","156.5",2,"HOU"
"MIL","MIL vs. MIN",2021-02-23,"157.7","96.3",2,"MIN"
"CLE","CLE vs. CHA",2020-12-23,"157.7","84.0",2,"CHA"
"HOU","HOU vs. ATL",2021-03-16,"156.5","158.3",2,"ATL"
"SAS","SAS @ DET",2021-03-15,"156.5","118.2",2,"DET"
"LAC","LAC vs. POR",2020-12-30,"156.0","119.2",2,"POR"
"IND","IND @ HOU",2021-04-14,"155.6","110.7",2,"HOU"
"UTA","UTA @ BOS",2021-03-16,"154.5","134.8",2,"BOS"
"MIA","MIA vs. TOR",2021-02-24,"154.5","91.3",2,"TOR"
"GSW","GSW @ HOU",2021-03-17,"154.2","73.9",2,"HOU"
"MEM","MEM vs. LAC",2021-02-25,"154.2","108.3",2,"LAC"
"HOU","HOU vs. OKC",2021-03-21,"153.8","140.0",2,"OKC"
"MIN","MIN vs. IND",2021-02-17,"153.8","111.1",2,"IND"
"LAC","LAC @ DEN",2020-12-25,"153.8","116.0",2,"DEN"
"POR","POR @ DEN",2021-02-23,"152.4","115.0",2,"DEN"
"NYK","NYK @ UTA",2021-01-26,"152.4","133.3",2,"UTA"
"GSW","GSW @ CLE",2021-04-15,"152.2","95.5",2,"CLE"
"PHX","PHX vs. NOP",2020-12-29,"152.2","65.2",2,"NOP"
"SAC","SAC @ BKN",2021-02-23,"152.0","120.0",2,"BKN"
"LAC","LAC vs. CLE",2021-02-14,"152.0","136.0",2,"CLE"
"SAS","SAS vs. SAC",2021-03-31,"150.0","108.3",2,"SAC"
"LAC","LAC vs. PHI",2021-03-27,"150.0","130.4",2,"PHI"
"DAL","DAL @ NOP",2021-03-27,"150.0","81.8",2,"NOP"
"NOP","NOP vs. DEN",2021-03-26,"150.0","147.4",2,"DEN"
"MEM","MEM vs. BOS",2021-03-22,"150.0","145.8",2,"BOS"
"PHX","PHX vs. MEM",2021-03-15,"150.0","112.5",2,"MEM"
"DEN","DEN @ CLE",2021-02-19,"150.0","112.5",2,"CLE"
"MIA","MIA vs. SAC",2021-01-30,"150.0","104.3",2,"SAC"
"LAC","LAC @ ORL",2021-01-29,"150.0","91.7",2,"ORL"
"BOS","BOS @ PHI",2021-01-20,"150.0","113.0",2,"PHI"
"POR","POR @ LAL",2020-12-28,"150.0","100.0",2,"LAL"
"BKN","BKN @ MIN",2021-04-13,"148.1","96.4",2,"MIN"
"BKN","BKN @ OKC",2021-01-29,"148.1","123.1",2,"OKC"
"CHI","CHI @ DAL",2021-01-17,"148.1","107.4",2,"DAL"
"MIL","MIL @ MIN",2021-04-14,"148.0","100.0",2,"MIN"
"ATL","ATL @ GSW",2021-03-26,"148.0","100.0",2,"GSW"
"TOR","TOR vs. HOU",2021-02-26,"148.0","112.0",2,"HOU"
"ATL","ATL vs. DEN",2021-02-21,"148.0","92.0",2,"DEN"
"PHX","PHX @ MEM",2021-02-20,"148.0","76.0",2,"MEM"
"LAC","LAC @ NYK",2021-01-31,"148.0","141.7",2,"NYK"
"IND","IND vs. TOR",2021-01-25,"148.0","120.0",2,"TOR"
"PHI","PHI @ ORL",2020-12-31,"148.0","69.2",2,"ORL"
"LAC","LAC vs. MIN",2020-12-29,"148.0","80.8",2,"MIN"
"HOU","HOU @ POR",2020-12-26,"148.0","124.0",2,"POR"
"PHX","PHX vs. SAC",2021-04-15,"147.8","160.9",2,"SAC"
"DEN","DEN vs. MIA",2021-04-14,"147.8","78.3",2,"MIA"
"DEN","DEN vs. ATL",2021-03-28,"147.8","87.0",2,"ATL"
"DAL","DAL @ DEN",2021-03-13,"147.8","100.0",2,"DEN"
"DET","DET vs. NOP",2021-02-14,"147.8","91.7",2,"NOP"
"DEN","DEN vs. HOU",2020-12-28,"147.8","141.7",2,"HOU"
"DEN","DEN @ NOP",2021-03-26,"147.4","150.0",2,"NOP"
"ATL","ATL @ TOR",2021-04-13,"146.2","103.8",2,"TOR"
"HOU","HOU vs. TOR",2021-03-22,"146.2","128.0",2,"TOR"
"BKN","BKN vs. WAS",2021-03-21,"146.2","100.0",2,"WAS"
"MEM","MEM @ HOU",2021-02-28,"146.2","70.4",2,"HOU"
"BKN","BKN vs. DAL",2021-02-27,"146.2","120.0",2,"DAL"
"TOR","TOR @ OKC",2021-03-31,"145.8","116.0",2,"OKC"
"BOS","BOS @ MEM",2021-03-22,"145.8","150.0",2,"MEM"
"OKC","OKC @ POR",2021-01-25,"145.8","144.0",2,"POR"
"BKN","BKN @ NYK",2021-01-13,"145.8","83.3",2,"NYK"
"CHA","CHA vs. MIA",2021-03-26,"145.5","113.0",2,"MIA"
"MIL","MIL vs. SAC",2021-02-21,"144.8","106.9",2,"SAC"
"GSW","GSW @ OKC",2021-04-14,"144.4","81.5",2,"OKC"
"OKC","OKC vs. DAL",2021-03-29,"144.4","140.7",2,"DAL"
"IND","IND vs. DET",2021-03-24,"144.0","112.5",2,"DET"
"NOP","NOP @ DEN",2021-03-21,"144.0","84.0",2,"DEN"
"LAL","LAL @ GSW",2021-03-15,"144.0","96.0",2,"GSW"
"DAL","DAL vs. POR",2021-02-14,"144.0","104.3",2,"POR"
"DEN","DEN vs. UTA",2021-01-31,"144.0","100.0",2,"UTA"
"POR","POR vs. OKC",2021-01-25,"144.0","145.8",2,"OKC"
"ORL","ORL vs. CHA",2021-01-25,"144.0","100.0",2,"CHA"
"MIN","MIN vs. POR",2021-03-13,"143.5","137.5",2,"POR"
"MIL","MIL @ CHA",2021-01-30,"143.5","120.8",2,"CHA"
"DAL","DAL @ UTA",2021-01-29,"143.5","109.1",2,"UTA"
"SAC","SAC @ ORL",2021-01-27,"143.5","117.4",2,"ORL"
"DEN","DEN vs. LAL",2021-02-14,"142.9","100.0",2,"LAL"
"UTA","UTA vs. PHI",2021-02-15,"142.3","92.3",2,"PHI"
"CHA","CHA @ TOR",2021-01-16,"142.3","129.6",2,"TOR"
"LAL","LAL vs. NOP",2021-01-15,"142.3","115.4",2,"NOP"
"MIL","MIL @ MIA",2020-12-30,"142.3","100.0",2,"MIA"
"MIL","MIL @ MIA",2020-12-29,"142.3","92.6",2,"MIA"
"MIN","MIN @ UTA",2020-12-26,"142.3","100.0",2,"UTA"
"DAL","DAL @ BOS",2021-03-31,"141.7","83.3",2,"BOS"
"PHX","PHX vs. ATL",2021-03-30,"141.7","104.2",2,"ATL"
"TOR","TOR vs. DEN",2021-03-24,"141.7","104.3",2,"DEN"
"NYK","NYK @ OKC",2021-03-13,"141.7","92.0",2,"OKC"
"SAS","SAS vs. NOP",2021-02-27,"141.7","126.1",2,"NOP"
"LAC","LAC vs. MIA",2021-02-15,"141.7","112.5",2,"MIA"
"NYK","NYK vs. LAC",2021-01-31,"141.7","148.0",2,"LAC"
"DET","DET vs. MIL",2021-01-13,"141.7","129.2",2,"MIL"
"HOU","HOU @ DEN",2020-12-28,"141.7","147.8",2,"DEN"
"ATL","ATL @ CHI",2020-12-23,"141.4","103.4",2,"CHI"
"CHI","CHI vs. ORL",2021-04-14,"140.9","100.0",2,"ORL"
"PHX","PHX vs. POR",2021-02-22,"140.9","127.3",2,"POR"
"IND","IND vs. BOS",2020-12-29,"140.9","122.7",2,"BOS"
"DAL","DAL @ OKC",2021-03-29,"140.7","144.4",2,"OKC"
"WAS","WAS vs. DET",2021-03-27,"140.0","76.0",2,"DET"
"MIL","MIL vs. BOS",2021-03-24,"140.0","116.0",2,"BOS"
"OKC","OKC @ HOU",2021-03-21,"140.0","153.8",2,"HOU"
"ATL","ATL @ NYK",2021-02-15,"140.0","108.0",2,"NYK"
"GSW","GSW vs. DET",2021-01-30,"140.0","107.7",2,"DET"
"BOS","BOS vs. CLE",2021-01-24,"140.0","120.0",2,"CLE"
"OKC","OKC @ LAC",2021-01-22,"140.0","130.8",2,"LAC"
"LAC","LAC @ SAC",2021-01-15,"140.0","120.0",2,"SAC"
"NYK","NYK vs. SAC",2021-02-25,"139.3","113.8",2,"SAC"
"UTA","UTA vs. NOP",2021-01-21,"139.3","92.9",2,"NOP"
"UTA","UTA @ ORL",2021-02-27,"139.1","120.8",2,"ORL"
"CHI","CHI vs. PHX",2021-02-26,"139.1","87.0",2,"PHX"
"MIN","MIN @ NYK",2021-02-21,"139.1","134.8",2,"NYK"
"TOR","TOR vs. MIN",2021-02-14,"139.1","117.4",2,"MIN"
"POR","POR @ CHI",2021-01-30,"139.1","82.6",2,"CHI"
"ORL","ORL @ IND",2021-01-22,"139.1","113.6",2,"IND"
"BOS","BOS @ IND",2020-12-27,"139.1","125.0",2,"IND"
"POR","POR @ TOR",2021-03-28,"138.5","126.9",2,"TOR"
"PHI","PHI vs. DAL",2021-02-25,"138.5","80.8",2,"DAL"
"IND","IND vs. GSW",2021-02-24,"138.5","119.2",2,"GSW"
"HOU","HOU vs. POR",2021-01-28,"138.5","66.7",2,"POR"
"SAS","SAS vs. BOS",2021-01-27,"138.5","63.0",2,"BOS"
"SAS","SAS @ MEM",2020-12-23,"138.5","76.9",2,"MEM"
"ATL","ATL @ BOS",2021-02-17,"138.1","95.5",2,"BOS"
"PHI","PHI vs. BKN",2021-04-14,"137.5","125.0",2,"BKN"
"UTA","UTA vs. OKC",2021-04-13,"137.5","95.7",2,"OKC"
"HOU","HOU @ MIN",2021-03-27,"137.5","82.6",2,"MIN"
"PHX","PHX @ MIA",2021-03-23,"137.5","92.0",2,"MIA"
"POR","POR @ MIN",2021-03-13,"137.5","143.5",2,"MIN"
"HOU","HOU @ CLE",2021-02-24,"137.5","87.5",2,"CLE"
"BKN","BKN @ LAL",2021-02-18,"137.5","120.8",2,"LAL"
"IND","IND @ POR",2021-01-14,"137.5","41.7",2,"POR"
"LAC","LAC vs. NOP",2021-01-13,"137.5","62.5",2,"NOP"
"ORL","ORL @ WAS",2020-12-27,"137.5","104.2",2,"WAS"
"MIL","MIL @ WAS",2021-03-15,"137.0","118.5",2,"WAS"
"ATL","ATL @ MIN",2021-01-22,"137.0","92.3",2,"MIN"
"MIA","MIA vs. POR",2021-03-25,"136.0","116.7",2,"POR"
"CLE","CLE @ LAC",2021-02-14,"136.0","152.0",2,"LAC"
"GSW","GSW vs. MIN",2021-01-25,"136.0","124.0",2,"MIN"
"PHX","PHX vs. DEN",2021-01-22,"136.0","116.0",2,"DEN"
"DEN","DEN vs. OKC",2021-01-19,"136.0","84.0",2,"OKC"
"UTA","UTA vs. GSW",2021-01-23,"135.7","58.6",2,"GSW"
"CHI","CHI @ OKC",2021-01-15,"135.7","100.0",2,"OKC"
"MIN","MIN vs. NYK",2021-03-31,"134.8","108.7",2,"NYK"
"DET","DET vs. TOR",2021-03-29,"134.8","100.0",2,"TOR"
"SAC","SAC @ PHI",2021-03-20,"134.8","134.8",2,"PHI"
"PHI","PHI vs. SAC",2021-03-20,"134.8","134.8",2,"SAC"
"BOS","BOS vs. UTA",2021-03-16,"134.8","154.5",2,"UTA"
"NYK","NYK vs. MIN",2021-02-21,"134.8","139.1",2,"MIN"
"MIA","MIA vs. DET",2021-01-18,"134.8","108.7",2,"DET"
"NYK","NYK @ PHI",2021-03-16,"134.6","107.7",2,"PHI"
"GSW","GSW vs. MIN",2021-01-27,"134.6","120.0",2,"MIN"
"CLE","CLE vs. LAL",2021-01-25,"134.6","119.2",2,"LAL"
"MIN","MIN vs. NOP",2021-01-23,"134.6","122.2",2,"NOP"
"TOR","TOR vs. MIA",2021-01-20,"134.6","103.8",2,"MIA"
"BOS","BOS vs. MEM",2020-12-30,"134.6","80.8",2,"MEM"
"CLE","CLE vs. PHI",2020-12-27,"134.6","96.3",2,"PHI"
"IND","IND @ CHI",2020-12-26,"134.5","96.6",2,"CHI"
"BKN","BKN vs. HOU",2021-03-31,"133.3","123.8",2,"HOU"
"NOP","NOP @ BOS",2021-03-29,"133.3","112.0",2,"BOS"
"SAS","SAS vs. CHI",2021-03-27,"133.3","76.0",2,"CHI"
"CHA","CHA @ HOU",2021-03-24,"133.3","131.8",2,"HOU"
"OKC","OKC @ MIN",2021-03-22,"133.3","116.7",2,"MIN"
"UTA","UTA @ TOR",2021-03-19,"133.3","108.0",2,"TOR"
"OKC","OKC vs. ATL",2021-02-26,"133.3","95.7",2,"ATL"
"ATL","ATL vs. BOS",2021-02-24,"133.3","88.0",2,"BOS"
"CHI","CHI vs. MIN",2021-02-24,"133.3","92.3",2,"MIN"
"LAC","LAC vs. WAS",2021-02-23,"133.3","125.0",2,"WAS"
"PHI","PHI @ IND",2021-01-31,"133.3","129.6",2,"IND"
"CHA","CHA vs. IND",2021-01-27,"133.3","88.5",2,"IND"
"UTA","UTA vs. NYK",2021-01-26,"133.3","152.4",2,"NYK"
"LAC","LAC vs. SAC",2021-01-20,"133.3","100.0",2,"SAC"
"TOR","TOR vs. CHA",2021-01-14,"133.3","103.7",2,"CHA"
"POR","POR @ SAC",2021-01-13,"133.3","100.0",2,"SAC"
"NOP","NOP @ MIL",2021-02-25,"132.1","117.2",2,"MIL"
"BKN","BKN @ ORL",2021-03-19,"132.0","120.8",2,"ORL"
"PHX","PHX vs. MIN",2021-03-18,"132.0","112.0",2,"MIN"
"DEN","DEN vs. IND",2021-03-15,"132.0","100.0",2,"IND"
"BOS","BOS @ NOP",2021-02-21,"132.0","76.0",2,"NOP"
"POR","POR vs. NYK",2021-01-24,"132.0","104.0",2,"NYK"
"PHI","PHI @ DET",2021-01-23,"132.0","123.1",2,"DET"
"SAC","SAC vs. NOP",2021-01-17,"132.0","126.9",2,"NOP"
"PHI","PHI @ NYK",2020-12-26,"132.0","112.0",2,"NYK"
"BOS","BOS vs. MIL",2020-12-23,"132.0","100.0",2,"MIL"
"UTA","UTA @ POR",2020-12-23,"132.0","79.2",2,"POR"
"HOU","HOU vs. CHA",2021-03-24,"131.8","133.3",2,"CHA"
"SAS","SAS @ CLE",2021-03-19,"131.8","90.9",2,"CLE"
"BKN","BKN @ ATL",2021-01-27,"131.8","127.3",2,"ATL"
"ATL","ATL @ LAC",2021-03-22,"130.8","69.2",2,"LAC"
"TOR","TOR @ IND",2021-01-24,"130.8","85.2",2,"IND"
"MIL","MIL vs. ATL",2021-01-24,"130.8","118.5",2,"ATL"
"LAC","LAC vs. OKC",2021-01-22,"130.8","140.0",2,"OKC"
"LAL","LAL @ MIL",2021-01-21,"130.8","96.0",2,"MIL"
"MEM","MEM vs. PHX",2021-01-18,"130.8","96.0",2,"PHX"
"PHI","PHI @ LAC",2021-03-27,"130.4","150.0",2,"LAC"
"CHA","CHA @ SAC",2021-02-28,"130.4","121.7",2,"SAC"
"CLE","CLE vs. ATL",2021-02-23,"130.4","116.7",2,"ATL"
"MIL","MIL vs. OKC",2021-02-19,"130.4","100.0",2,"OKC"
"IND","IND @ ATL",2021-02-13,"129.6","123.1",2,"ATL"
"IND","IND vs. PHI",2021-01-31,"129.6","133.3",2,"PHI"
"MEM","MEM vs. PHI",2021-01-16,"129.6","107.7",2,"PHI"
"TOR","TOR vs. CHA",2021-01-16,"129.6","142.3",2,"CHA"
"PHI","PHI vs. MIA",2021-01-14,"129.6","103.7",2,"MIA"
"MIL","MIL @ ATL",2021-04-15,"129.2","95.8",2,"ATL"
"DEN","DEN vs. CHA",2021-03-17,"129.2","87.0",2,"CHA"
"PHI","PHI @ TOR",2021-02-21,"129.2","100.0",2,"TOR"
"SAC","SAC vs. BKN",2021-02-15,"129.2","165.2",2,"BKN"
"PHX","PHX vs. DEN",2021-01-23,"129.2","125.0",2,"DEN"
"MIA","MIA @ BKN",2021-01-23,"129.2","120.0",2,"BKN"
"MIL","MIL @ DET",2021-01-13,"129.2","141.7",2,"DET"
"CLE","CLE vs. NYK",2020-12-29,"129.2","96.0",2,"NYK"
"MIN","MIN vs. DET",2020-12-23,"129.2","92.0",2,"DET"
"CLE","CLE vs. TOR",2021-03-21,"128.6","100.0",2,"TOR"
"IND","IND @ MIA",2021-03-19,"128.6","100.0",2,"MIA"
"HOU","HOU @ CHI",2021-01-18,"128.6","128.6",2,"CHI"
"CHI","CHI vs. HOU",2021-01-18,"128.6","128.6",2,"HOU"
"CHI","CHI @ WAS",2020-12-31,"128.6","93.1",2,"WAS"
"CHA","CHA @ WAS",2021-03-30,"128.0","108.0",2,"WAS"
"TOR","TOR @ HOU",2021-03-22,"128.0","146.2",2,"HOU"
"BKN","BKN vs. NYK",2021-03-15,"128.0","104.2",2,"NYK"
"GSW","GSW @ CHA",2021-02-20,"128.0","84.0",2,"CHA"
"NOP","NOP vs. PHX",2021-02-19,"128.0","104.0",2,"PHX"
"MEM","MEM @ SAC",2021-02-14,"128.0","96.0",2,"SAC"
"IND","IND @ CHA",2021-01-29,"128.0","128.0",2,"CHA"
"CHA","CHA vs. IND",2021-01-29,"128.0","128.0",2,"IND"
"DEN","DEN @ MIA",2021-01-27,"128.0","80.8",2,"MIA"
"DEN","DEN @ DAL",2021-01-25,"128.0","112.5",2,"DAL"
"HOU","HOU @ DAL",2021-01-23,"128.0","123.1",2,"DAL"
"PHX","PHX @ UTA",2020-12-31,"128.0","69.2",2,"UTA"
"CHA","CHA @ DAL",2020-12-30,"128.0","112.0",2,"DAL"
"BKN","BKN vs. MEM",2020-12-28,"128.0","91.7",2,"MEM"
"PHX","PHX vs. CHI",2021-03-31,"127.3","91.3",2,"CHI"
"SAS","SAS vs. LAC",2021-03-25,"127.3","82.6",2,"LAC"
"POR","POR @ PHX",2021-02-22,"127.3","140.9",2,"PHX"
"NYK","NYK vs. CLE",2021-01-29,"127.3","72.7",2,"CLE"
"ATL","ATL vs. BKN",2021-01-27,"127.3","131.8",2,"BKN"
"TOR","TOR vs. POR",2021-03-28,"126.9","138.5",2,"POR"
"GSW","GSW @ MEM",2021-03-19,"126.9","84.6",2,"MEM"
"LAC","LAC @ NOP",2021-03-14,"126.9","124.0",2,"NOP"
"BOS","BOS vs. ATL",2021-02-19,"126.9","73.1",2,"ATL"
"NOP","NOP @ SAC",2021-01-17,"126.9","132.0",2,"SAC"
"MIA","MIA vs. DET",2021-01-16,"126.9","88.5",2,"DET"
"MIL","MIL vs. GSW",2020-12-25,"126.9","124.0",2,"GSW"
"BOS","BOS vs. ORL",2021-03-21,"126.1","73.9",2,"ORL"
"CLE","CLE vs. BOS",2021-03-17,"126.1","87.0",2,"BOS"
"NOP","NOP @ SAS",2021-02-27,"126.1","141.7",2,"SAS"
"LAC","LAC @ MIA",2021-01-28,"126.1","77.3",2,"MIA"
"DAL","DAL @ UTA",2021-01-27,"126.1","160.9",2,"UTA"
"CLE","CLE vs. NYK",2021-01-15,"126.1","125.0",2,"NYK"
"DEN","DEN vs. SAC",2020-12-23,"126.1","116.7",2,"SAC"
"MEM","MEM @ HOU",2021-03-29,"125.9","103.4",2,"HOU"
"MEM","MEM @ UTA",2021-03-27,"125.9","114.8",2,"UTA"
"HOU","HOU @ MIN",2021-03-26,"125.9","77.8",2,"MIN"
"TOR","TOR vs. SAC",2021-01-29,"125.9","118.5",2,"SAC"
"LAL","LAL @ CHI",2021-01-23,"125.9","57.1",2,"CHI"
"BKN","BKN @ PHI",2021-04-14,"125.0","137.5",2,"PHI"
"PHX","PHX vs. MIA",2021-04-13,"125.0","66.7",2,"MIA"
"WAS","WAS @ NYK",2021-03-25,"125.0","92.6",2,"NYK"
"ATL","ATL @ SAC",2021-03-24,"125.0","112.0",2,"SAC"
"CHI","CHI vs. CLE",2021-03-24,"125.0","112.0",2,"CLE"
"MIL","MIL vs. IND",2021-03-22,"125.0","117.2",2,"IND"
"WAS","WAS @ LAC",2021-02-23,"125.0","133.3",2,"LAC"
"HOU","HOU @ WAS",2021-02-15,"125.0","121.4",2,"WAS"
"PHX","PHX vs. PHI",2021-02-13,"125.0","104.2",2,"PHI"
"DET","DET vs. PHI",2021-01-25,"125.0","112.5",2,"PHI"
"DEN","DEN @ PHX",2021-01-23,"125.0","129.2",2,"PHX"
"IND","IND vs. DAL",2021-01-20,"125.0","100.0",2,"DAL"
"MIN","MIN vs. ORL",2021-01-20,"125.0","41.7",2,"ORL"
"LAL","LAL vs. GSW",2021-01-18,"125.0","104.0",2,"GSW"
"NYK","NYK @ CLE",2021-01-15,"125.0","126.1",2,"CLE"
"IND","IND vs. BOS",2020-12-27,"125.0","139.1",2,"BOS"
"LAL","LAL vs. DAL",2020-12-25,"124.1","96.4",2,"DAL"
"CHI","CHI @ GSW",2021-03-29,"124.0","124.0",2,"GSW"
"LAC","LAC vs. MIL",2021-03-29,"124.0","68.0",2,"MIL"
"GSW","GSW vs. CHI",2021-03-29,"124.0","124.0",2,"CHI"
"MEM","MEM @ OKC",2021-03-14,"124.0","112.5",2,"OKC"
"NOP","NOP vs. LAC",2021-03-14,"124.0","126.9",2,"LAC"
"MIA","MIA vs. UTA",2021-02-26,"124.0","92.0",2,"UTA"
"LAC","LAC @ MEM",2021-02-26,"124.0","70.8",2,"MEM"
"NOP","NOP vs. DET",2021-02-24,"124.0","115.4",2,"DET"
"MIN","MIN @ GSW",2021-01-25,"124.0","136.0",2,"GSW"
"POR","POR vs. HOU",2020-12-26,"124.0","148.0",2,"HOU"
"GSW","GSW @ MIL",2020-12-25,"124.0","126.9",2,"MIL"
"HOU","HOU @ BKN",2021-03-31,"123.8","133.3",2,"BKN"
"WAS","WAS vs. BKN",2021-01-31,"123.3","113.8",2,"BKN"
"OKC","OKC vs. MEM",2021-03-24,"123.1","92.0",2,"MEM"
"DAL","DAL vs. LAC",2021-03-17,"123.1","84.6",2,"LAC"
"LAL","LAL vs. GSW",2021-02-28,"123.1","85.2",2,"GSW"
"CHA","CHA @ UTA",2021-02-22,"123.1","116.0",2,"UTA"
"BKN","BKN @ PHX",2021-02-16,"123.1","161.5",2,"PHX"
"ATL","ATL vs. IND",2021-02-13,"123.1","129.6",2,"IND"
"OKC","OKC vs. BKN",2021-01-29,"123.1","148.1",2,"BKN"
"DAL","DAL vs. HOU",2021-01-23,"123.1","128.0",2,"HOU"
"DET","DET vs. PHI",2021-01-23,"123.1","132.0",2,"PHI"
"ATL","ATL vs. DET",2020-12-28,"123.1","119.2",2,"DET"
"PHX","PHX @ ORL",2021-03-24,"122.7","159.1",2,"ORL"
"BOS","BOS @ IND",2020-12-29,"122.7","140.9",2,"IND"
"MIL","MIL @ LAL",2021-03-31,"122.2","70.4",2,"LAL"
"WAS","WAS vs. UTA",2021-03-18,"122.2","96.3",2,"UTA"
"IND","IND @ PHX",2021-03-13,"122.2","92.3",2,"PHX"
"OKC","OKC vs. MIA",2021-02-22,"122.2","78.6",2,"MIA"
"NYK","NYK vs. HOU",2021-02-13,"122.2","81.5",2,"HOU"
"NOP","NOP vs. MIL",2021-01-29,"122.2","88.9",2,"MIL"
"NOP","NOP @ MIN",2021-01-23,"122.2","134.6",2,"MIN"
"CLE","CLE @ DET",2020-12-26,"122.2","100.0",2,"DET"
"NYK","NYK @ IND",2020-12-23,"122.2","96.3",2,"IND"
"UTA","UTA @ MEM",2021-03-31,"121.7","87.5",2,"MEM"
"LAL","LAL vs. ATL",2021-03-20,"121.7","104.3",2,"ATL"
"DET","DET @ HOU",2021-03-19,"121.7","100.0",2,"HOU"
"SAC","SAC vs. CHA",2021-02-28,"121.7","130.4",2,"CHA"
"UTA","UTA vs. ATL",2021-01-15,"121.7","100.0",2,"ATL"
"DAL","DAL @ CHA",2021-01-13,"121.7","112.5",2,"CHA"
"GSW","GSW vs. UTA",2021-03-14,"121.4","114.3",2,"UTA"
"NOP","NOP @ MEM",2021-02-16,"121.4","96.3",2,"MEM"
"WAS","WAS vs. HOU",2021-02-15,"121.4","125.0",2,"HOU"
"MEM","MEM vs. ATL",2020-12-26,"121.4","114.8",2,"ATL"
"SAS","SAS vs. SAC",2021-03-29,"120.8","164.0",2,"SAC"
"LAC","LAC vs. CHA",2021-03-20,"120.8","95.8",2,"CHA"
"ORL","ORL vs. BKN",2021-03-19,"120.8","132.0",2,"BKN"
"POR","POR @ MIN",2021-03-14,"120.8","95.8",2,"MIN"
"ORL","ORL vs. UTA",2021-02-27,"120.8","139.1",2,"UTA"
"LAL","LAL vs. BKN",2021-02-18,"120.8","137.5",2,"BKN"
"MIN","MIN vs. LAL",2021-02-16,"120.8","112.5",2,"LAL"
"UTA","UTA vs. MIA",2021-02-13,"120.8","87.5",2,"MIA"
"CHA","CHA vs. MIL",2021-01-30,"120.8","143.5",2,"MIL"
"ORL","ORL vs. CHA",2021-01-24,"120.8","113.0",2,"CHA"
"BKN","BKN vs. ATL",2020-12-30,"120.8","108.0",2,"ATL"
"OKC","OKC @ CHI",2021-03-16,"120.7","103.6",2,"CHI"
"BOS","BOS @ LAL",2021-04-15,"120.0","96.2",2,"LAL"
"LAC","LAC @ IND",2021-04-13,"120.0","103.3",2,"IND"
"IND","IND @ DAL",2021-03-26,"120.0","76.0",2,"DAL"
"POR","POR @ ORL",2021-03-26,"120.0","95.8",2,"ORL"
"LAL","LAL vs. PHI",2021-03-25,"120.0","103.8",2,"PHI"
"ATL","ATL vs. OKC",2021-03-18,"120.0","83.3",2,"OKC"
"SAS","SAS @ PHI",2021-03-14,"120.0","103.8",2,"PHI"
"DAL","DAL @ BKN",2021-02-27,"120.0","146.2",2,"BKN"
"LAL","LAL vs. POR",2021-02-26,"120.0","112.0",2,"POR"
"BKN","BKN vs. SAC",2021-02-23,"120.0","152.0",2,"SAC"
"LAL","LAL vs. WAS",2021-02-22,"120.0","100.0",2,"WAS"
"BKN","BKN @ LAC",2021-02-21,"120.0","84.0",2,"LAC"
"POR","POR @ OKC",2021-02-16,"120.0","116.0",2,"OKC"
"MIN","MIN @ GSW",2021-01-27,"120.0","134.6",2,"GSW"
"MIL","MIL @ TOR",2021-01-27,"120.0","80.8",2,"TOR"
"HOU","HOU vs. WAS",2021-01-26,"120.0","95.8",2,"WAS"
"TOR","TOR @ IND",2021-01-25,"120.0","148.0",2,"IND"
"CLE","CLE @ BOS",2021-01-24,"120.0","140.0",2,"BOS"
"BKN","BKN vs. MIA",2021-01-23,"120.0","129.2",2,"MIA"
"SAC","SAC vs. LAC",2021-01-15,"120.0","140.0",2,"LAC"
"MIL","MIL vs. SAS",2021-03-20,"119.2","65.4",2,"SAS"
"GSW","GSW @ IND",2021-02-24,"119.2","138.5",2,"IND"
"TOR","TOR vs. ORL",2021-01-31,"119.2","111.5",2,"ORL"
"LAL","LAL @ CLE",2021-01-25,"119.2","134.6",2,"CLE"
"DAL","DAL @ SAS",2021-01-22,"119.2","88.9",2,"SAS"
"HOU","HOU vs. SAC",2020-12-31,"119.2","96.3",2,"SAC"
"POR","POR @ LAC",2020-12-30,"119.2","156.0",2,"LAC"
"DET","DET @ ATL",2020-12-28,"119.2","123.1",2,"ATL"
"NYK","NYK vs. MIL",2020-12-27,"119.2","69.2",2,"MIL"
"NOP","NOP vs. SAS",2020-12-27,"119.2","103.8",2,"SAS"
"OKC","OKC @ CHA",2020-12-26,"119.2","119.2",2,"CHA"
"CHA","CHA vs. OKC",2020-12-26,"119.2","119.2",2,"OKC"
"LAC","LAC vs. ORL",2021-03-30,"119.0","109.1",2,"ORL"
"WAS","WAS vs. MIL",2021-03-15,"118.5","137.0",2,"MIL"
"WAS","WAS vs. MIL",2021-03-13,"118.5","103.7",2,"MIL"
"DEN","DEN vs. WAS",2021-02-25,"118.5","111.1",2,"WAS"
"GSW","GSW vs. CLE",2021-02-15,"118.5","81.5",2,"CLE"
"SAC","SAC @ TOR",2021-01-29,"118.5","125.9",2,"TOR"
"ATL","ATL @ MIL",2021-01-24,"118.5","130.8",2,"MIL"
"BOS","BOS vs. BKN",2020-12-25,"118.5","92.6",2,"BKN"
"CHI","CHI @ DET",2021-03-21,"118.2","90.9",2,"DET"
"DET","DET vs. SAS",2021-03-15,"118.2","156.5",2,"SAS"
